start,Unnamed: 0,RBD.y,RBD.x,NUM_EST,NOM_ORIGEN,LAT_ORIGEN,LON_ORIGEN,PMA_ORIGEN,PME_ORIGEN,NOM_DESTINO,LAT_DESTINO,LON_DESTINO,PMA_DESTINO,PME_DESTINO,end
2018-01-01,1,8609,8762,1.0,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,COLEGIO SAN IGNACIO,-33.44706,-70.65616,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,2,8609,8754,1.0,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,COLEGIO SAN IGNACIO,-33.44706,-70.65616,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,3,8609,25249,1.0,COLEGIO PARTICULAR TANTAUCO  EL BOSQUE,-33.5567,-70.67139,$1.000 A $10.000,$50.001 A $100.000,COLEGIO SAN IGNACIO,-33.44706,-70.65616,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,4,8609,8748,1.0,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,COLEGIO SAN IGNACIO,-33.44706,-70.65616,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,5,8609,25675,1.0,COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL,-33.49819,-70.65727,MAS DE $100.000,MAS DE $100.000,COLEGIO SAN IGNACIO,-33.44706,-70.65616,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,6,8609,8923,1.0,LYCÉE ANTOINE DE SAINT-EXUPÉRY,-33.3949,-70.58243,MAS DE $100.000,MAS DE $100.000,COLEGIO SAN IGNACIO,-33.44706,-70.65616,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,7,8609,26272,1.0,COLEGIO WESTON ACADEMY,-33.36366,-70.73019,MAS DE $100.000,MAS DE $100.000,COLEGIO SAN IGNACIO,-33.44706,-70.65616,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,8,8609,20502,1.0,"ESCUELA BÁSICA N°2484, COLEGIO PUMAHUE CHICAUMA",-33.304,-70.73806,MAS DE $100.000,MAS DE $100.000,COLEGIO SAN IGNACIO,-33.44706,-70.65616,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,9,8609,10635,1.0,INSTITUTO SAGRADO CORAZON,-33.5921,-70.70856,MAS DE $100.000,MAS DE $100.000,COLEGIO SAN IGNACIO,-33.44706,-70.65616,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,10,8609,25958,1.0,ESCUELA BASICA N°2047 MIRASOL DE SANTIAGO,-33.46333,-70.66482,$25.001 A $50.000,$50.001 A $100.000,COLEGIO SAN IGNACIO,-33.44706,-70.65616,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,11,8748,24670,1.0,COLEGIO INTERNACIONAL  ALBA,-33.48077,-70.74487,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,12,8748,31040,1.0,COLEGIO SAN FERNANDO DE BUIN,-33.73415,-70.75959,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,13,8748,8762,1.0,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,14,8748,8750,1.0,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,15,8748,31373,1.0,COLEGIO SAINT JOSEPH SCHOOL,-33.35254,-70.67854,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,16,8748,26476,1.0,COLEGIO LINCOLN COLLEGE HUECHURABA,-33.35696,-70.67626,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,17,8748,26046,2.0,COLEGIO  MANQUECURA CIUDAD DE LOS VALLES,-33.45062,-70.84866,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,18,8748,8757,1.0,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,-33.44748,-70.66424,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,19,8748,9004,2.0,COLEGIO UNIVERSITARIO INGLES,-33.42706,-70.62217,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,20,8748,25202,2.0,COLEGIO  PUMAHUE HUECHURABA,-33.35736,-70.66317,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,21,8748,8870,1.0,COLEGIO COMPANIA DE MARIA APOQUINDO,-33.40982,-70.56657,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,22,8748,25143,1.0,COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA,-33.35033,-70.68344,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,23,8748,25675,1.0,COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL,-33.49819,-70.65727,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,24,8750,26297,3.0,COLEGIO MONTAHUE,-33.35096,-70.67394,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,25,8750,26272,1.0,COLEGIO WESTON ACADEMY,-33.36366,-70.73019,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,26,8750,8769,6.0,COLEGIO SANTA MARIA CERVELLON,-33.41086,-70.65913,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,27,8750,24795,1.0,COLEGIO EMAUS,-33.39934,-70.55994,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,28,8750,25348,1.0,COLEGIO  SAN JOSE DE CHICUREO,-33.278,-70.63866,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,29,8750,26476,5.0,COLEGIO LINCOLN COLLEGE HUECHURABA,-33.35696,-70.67626,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,30,8750,24988,1.0,COLEGIO ALMENAR DEL MAIPO,-33.59628,-70.51526,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,31,8750,25487,1.0,COLEGIO  MANQUECURA VALLE LO CAMPINO,-33.38755,-70.72424,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,32,8750,31040,1.0,COLEGIO SAN FERNANDO DE BUIN,-33.73415,-70.75959,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,33,8750,20519,2.0,COLEGIO CIENTIFICO HUMANISTA ALVARO COVARRUBIAS,-33.40364,-70.65967,SIN INFORMACION,SIN INFORMACION,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,34,8750,31373,1.0,COLEGIO SAINT JOSEPH SCHOOL,-33.35254,-70.67854,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,35,8750,8959,1.0,COLEGIO SUPERIOR CAMBRIDGE,-33.44031,-70.63028,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,36,8750,8921,1.0,COLEGIO BRITISH HIGH,-33.38921,-70.53135,MAS DE $100.000,MAS DE $100.000,COLEGIO ACADEMIA DE HUMANIDADES,-33.42343,-70.645,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,37,8754,9221,2.0,COLEGIO ALTAMIRA,-33.4792,-70.53828,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,38,8754,24625,1.0,COLEGIO SAN CRISTOBAL COLLEGE,-33.49538,-70.65242,$50.001 A $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,39,8754,9267,2.0,LICEO EXPERIMENTAL MANUEL DE SALAS,-33.45419,-70.5917,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,40,8754,10834,1.0,COLEGIO MARAMBIO,-33.68616,-71.22143,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,41,8754,11962,1.0,COLEGIO  PEDRO DE VALDIVIA-AGUSTINAS,-33.44203,-70.66454,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,42,8754,8755,1.0,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,43,8754,8846,1.0,COLEGIO INMACULADA CONCEPCION,-33.40279,-70.59391,$50.001 A $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,44,8754,12133,1.0,COLEGIO FRANCISCO ENCINA,-33.46386,-70.60037,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,45,8754,8959,2.0,COLEGIO SUPERIOR CAMBRIDGE,-33.44031,-70.63028,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,46,8754,8748,1.0,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,47,8754,9268,1.0,ESCUELA BÁSICA Nº520 FLORENCE NIGHTINGALE,-33.47751,-70.59914,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,48,8754,25675,1.0,COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL,-33.49819,-70.65727,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,49,8754,10719,1.0,INSTITUTO TALAGANTE,-33.70064,-70.93318,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,50,8754,25958,6.0,ESCUELA BASICA N°2047 MIRASOL DE SANTIAGO,-33.46333,-70.66482,$25.001 A $50.000,$50.001 A $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,51,8754,8762,1.0,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,52,8755,9855,1.0,COLEGIO PRINCESS ANNE SCHOOL,-33.52099,-70.66013,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,53,8755,9276,1.0,COLEGIO UNIVERSITARIO EL SALVADOR,-33.44836,-70.62163,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,54,8755,31265,1.0,ESCUELA BASICA N°2392 JOHN JOHN HIGH SCHOOL,-33.44712,-70.61362,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,55,8755,9054,1.0,COLEGIO SAINT JOHN´S VILLA ACADEMY,-33.43306,-70.55448,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,56,8755,25001,2.0,COLEGIO GREENLAND SCHOOL,-33.45762,-70.72278,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,57,8755,8762,1.0,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,58,8755,8950,1.0,COLEGIO COMPANIA DE MARIA-SEMINARIO,-33.43723,-70.63094,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,59,8755,8748,1.0,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,60,8755,12133,1.0,COLEGIO FRANCISCO ENCINA,-33.46386,-70.60037,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,61,8755,8754,1.0,COLEGIO HISPANO AMERICANO,-33.45574,-70.63982,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,62,8755,8759,1.0,COLEGIO SANTA CECILIA,-33.4408,-70.66682,MAS DE $100.000,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,63,8755,25958,21.0,ESCUELA BASICA N°2047 MIRASOL DE SANTIAGO,-33.46333,-70.66482,$25.001 A $50.000,$50.001 A $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,64,8755,25048,1.0,COLEGIO CASTELGANDOLFO,-33.56283,-70.79078,GRATUITO,MAS DE $100.000,COLEGIO SAINT ROSE SCHOOL,-33.45658,-70.63635,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,65,8757,9004,2.0,COLEGIO UNIVERSITARIO INGLES,-33.42706,-70.62217,MAS DE $100.000,MAS DE $100.000,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,-33.44748,-70.66424,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,66,8757,31387,2.0,COLEGIO BOSTON COLLEGE ALTO MACUL,-33.51288,-70.53438,MAS DE $100.000,MAS DE $100.000,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,-33.44748,-70.66424,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,67,8757,9230,1.0,COLEGIO ISABEL LA CATOLICA,-33.44771,-70.60389,MAS DE $100.000,MAS DE $100.000,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,-33.44748,-70.66424,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,68,8757,31040,1.0,COLEGIO SAN FERNANDO DE BUIN,-33.73415,-70.75959,MAS DE $100.000,MAS DE $100.000,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,-33.44748,-70.66424,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,69,8757,8609,1.0,COLEGIO SAN IGNACIO,-33.44706,-70.65616,MAS DE $100.000,MAS DE $100.000,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,-33.44748,-70.66424,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,70,8757,26046,1.0,COLEGIO  MANQUECURA CIUDAD DE LOS VALLES,-33.45062,-70.84866,MAS DE $100.000,MAS DE $100.000,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,-33.44748,-70.66424,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,71,8757,25001,2.0,COLEGIO GREENLAND SCHOOL,-33.45762,-70.72278,MAS DE $100.000,MAS DE $100.000,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,-33.44748,-70.66424,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,72,8757,9003,1.0,COLEGIO THE ENGLISH INSTITUTE,-33.44017,-70.60291,MAS DE $100.000,MAS DE $100.000,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,-33.44748,-70.66424,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,73,8757,24908,1.0,COLEGIO PEDRO DE VALDIVIA LAS CONDES,-33.37046,-70.5082,MAS DE $100.000,MAS DE $100.000,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,-33.44748,-70.66424,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,74,8759,25001,2.0,COLEGIO GREENLAND SCHOOL,-33.45762,-70.72278,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA CECILIA,-33.4408,-70.66682,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,75,8759,11962,1.0,COLEGIO  PEDRO DE VALDIVIA-AGUSTINAS,-33.44203,-70.66454,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA CECILIA,-33.4408,-70.66682,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,76,8759,9270,1.0,COLEGIO VICTOR DOMINGO SILVA,-33.44535,-70.5723,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA CECILIA,-33.4408,-70.66682,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,77,8759,20445,1.0,"ESCUELA BÁSICA N°2477, COLEGIO WESTON ACADEMY EN VALLE GRANDE",-33.32978,-70.76225,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA CECILIA,-33.4408,-70.66682,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,78,8759,9259,1.0,COLEGIO MANQUECURA ÑUÑOA,-33.45306,-70.57552,$50.001 A $100.000,MAS DE $100.000,COLEGIO SANTA CECILIA,-33.4408,-70.66682,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,79,8759,31040,1.0,COLEGIO SAN FERNANDO DE BUIN,-33.73415,-70.75959,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA CECILIA,-33.4408,-70.66682,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,80,8759,24801,1.0,COLEGIO HENRY FAYOL,-33.4506,-70.59295,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA CECILIA,-33.4408,-70.66682,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,81,8759,25202,1.0,COLEGIO  PUMAHUE HUECHURABA,-33.35736,-70.66317,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA CECILIA,-33.4408,-70.66682,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,82,8761,8984,1.0,COLEGIO TREWHELA´S ENGLISH SCHOOL,-33.42258,-70.59742,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,-33.42616,-70.6112,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,83,8761,8992,1.0,COLEGIO ALEMAN SANKT THOMAS MORUS,-33.42637,-70.61112,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,-33.42616,-70.6112,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,84,8761,9230,1.0,COLEGIO ISABEL LA CATOLICA,-33.44771,-70.60389,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,-33.42616,-70.6112,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,85,8761,25310,1.0,COLEGIO SAN NICOLÁS DIÁCONO,-33.27973,-70.7032,MAS DE $100.000,MAS DE $100.000,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,-33.42616,-70.6112,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,86,8762,8748,1.0,COLEGIO INSTITUTO ALONSO DE ERCILLA,-33.43771,-70.66662,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,87,8762,25852,1.0,COLEGIO DIVINA PASTORA NUNOA,-33.45912,-70.60557,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,88,8762,24986,1.0,COLEGIO CENTENARIO,-33.49993,-70.76097,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,89,8762,25958,3.0,ESCUELA BASICA N°2047 MIRASOL DE SANTIAGO,-33.46333,-70.66482,$25.001 A $50.000,$50.001 A $100.000,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,90,8762,25675,1.0,COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL,-33.49819,-70.65727,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,91,8762,9941,1.0,COLEGIO PARTICULAR DE ASIS,-33.51102,-70.76752,GRATUITO,$50.001 A $100.000,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,92,8762,11962,1.0,COLEGIO  PEDRO DE VALDIVIA-AGUSTINAS,-33.44203,-70.66454,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,93,8762,8759,1.0,COLEGIO SANTA CECILIA,-33.4408,-70.66682,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,-33.44055,-70.66986,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,94,8769,8759,1.0,COLEGIO SANTA CECILIA,-33.4408,-70.66682,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA MARIA CERVELLON,-33.41086,-70.65913,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,95,8769,25492,2.0,ESCUELA BASICA PARTICULAR TRUPAN,-33.37558,-70.67664,GRATUITO,$25.001 A $50.000,COLEGIO SANTA MARIA CERVELLON,-33.41086,-70.65913,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,96,8769,25202,2.0,COLEGIO  PUMAHUE HUECHURABA,-33.35736,-70.66317,MAS DE $100.000,MAS DE $100.000,COLEGIO SANTA MARIA CERVELLON,-33.41086,-70.65913,MAS DE $100.000,MAS DE $100.000,2019-01-01
2018-01-01,97,8846,8870,3.0,COLEGIO COMPANIA DE MARIA APOQUINDO,-33.40982,-70.56657,MAS DE $100.000,MAS DE $100.000,COLEGIO INMACULADA CONCEPCION,-33.40279,-70.59391,$50.001 A $100.000,MAS DE $100.000,2019-01-01
2018-01-01,98,8846,24795,2.0,COLEGIO EMAUS,-33.39934,-70.55994,MAS DE $100.000,MAS DE $100.000,COLEGIO INMACULADA CONCEPCION,-33.40279,-70.59391,$50.001 A $100.000,MAS DE $100.000,2019-01-01
2018-01-01,99,8846,25172,2.0,COLEGIO PUMAHUE,-33.49787,-70.54718,MAS DE $100.000,MAS DE $100.000,COLEGIO INMACULADA CONCEPCION,-33.40279,-70.59391,$50.001 A $100.000,MAS DE $100.000,2019-01-01
2018-01-01,100,8846,25487,3.0,COLEGIO  MANQUECURA VALLE LO CAMPINO,-33.38755,-70.72424,MAS DE $100.000,MAS DE $100.000,COLEGIO INMACULADA CONCEPCION,-33.40279,-70.59391,$50.001 A $100.000,MAS DE $100.000,2019-01-01
